target,layer,n_molecules,n_actives,metric,pocket,sequence,diff
P0DTD1,L2,97973,1923,EF1%,29.0092,40.3425,+11.3333
P0DTD1,L2,97973,1923,EF5%,10.3789,13.6548,+3.2759
P0DTD1,L2,97973,1923,AUROC,0.8626,0.9371,+0.0745
P0DUB6,L2,1989,39,EF1%,0.0000,0.0000,+0.0000
P0DUB6,L2,1989,39,EF5%,0.5100,2.5500,+2.0400
P0DUB6,L2,1989,39,AUROC,0.4479,0.8168,+0.3689
P10275,L2,7384,144,EF1%,26.3318,30.4895,+4.1577
P10275,L2,7384,144,EF5%,5.9593,9.0083,+3.0489
P10275,L2,7384,144,AUROC,0.7054,0.7112,+0.0058
P10398,L2,5246,103,EF1%,0.0000,44.2052,+44.2052
P10398,L2,5246,103,EF5%,0.5810,19.9468,+19.3658
P10398,L2,5246,103,AUROC,0.7117,0.9984,+0.2867
P10415,L2,51307,1006,EF1%,51.0010,51.0010,+0.0000
P10415,L2,51307,1006,EF5%,19.9154,19.9154,+0.0000
P10415,L2,51307,1006,AUROC,0.9990,0.9988,-0.0001
P10721,L2,57170,1122,EF1%,26.9021,15.5890,-11.3131
P10721,L2,57170,1122,EF5%,13.9370,8.0913,-5.8457
P10721,L2,57170,1122,AUROC,0.9436,0.8546,-0.0890
P11229,L2,1221,24,EF1%,43.0481,31.3077,-11.7404
P11229,L2,1221,24,EF5%,13.9496,10.6673,-3.2823
P11229,L2,1221,24,AUROC,0.8846,0.8680,-0.0166
P11309,L2,3363,66,EF1%,20.9813,17.9840,-2.9973
P11309,L2,3363,66,EF5%,9.0452,8.7437,-0.3015
P11309,L2,3363,66,AUROC,0.7208,0.7928,+0.0719
P11362,L2,25524,501,EF1%,37.0155,24.2790,-12.7365
P11362,L2,25524,501,EF5%,13.8835,12.6867,-1.1969
P11362,L2,25524,501,AUROC,0.8852,0.8379,-0.0474
P11474,L2,10140,199,EF1%,1.4987,17.4845,+15.9858
P11474,L2,10140,199,EF5%,5.1256,11.2563,+6.1307
P11474,L2,10140,199,AUROC,0.8588,0.9118,+0.0531
P11511,L2,867,17,EF1%,22.6667,0.0000,-22.6667
P11511,L2,867,17,EF5%,5.7955,1.1591,-4.6364
P11511,L2,867,17,AUROC,0.5309,0.4867,-0.0442
P11802,L2,71420,1402,EF1%,24.2239,19.7354,-4.4886
P11802,L2,71420,1402,EF5%,11.7404,7.5036,-4.2368
P11802,L2,71420,1402,AUROC,0.9222,0.8605,-0.0617
P12931,L2,3512,69,EF1%,50.8986,19.7939,-31.1047
P12931,L2,3512,69,EF5%,16.7734,14.7490,-2.0244
P12931,L2,3512,69,AUROC,0.9532,0.9248,-0.0283
P13569,L2,2446,48,EF1%,0.0000,2.0383,+2.0383
P13569,L2,2446,48,EF5%,0.4143,2.4858,+2.0715
P13569,L2,2446,48,AUROC,0.3299,0.5527,+0.2229
P13866,L2,560,11,EF1%,50.9091,50.9091,+0.0000
P13866,L2,560,11,EF5%,20.0000,20.0000,+0.0000
P13866,L2,560,11,AUROC,1.0000,1.0000,+0.0000
P13995,L2,560,11,EF1%,0.0000,0.0000,+0.0000
P13995,L2,560,11,EF5%,3.6364,0.0000,-3.6364
P13995,L2,560,11,AUROC,0.8939,0.6125,-0.2813
P14207,L2,1120,22,EF1%,46.6667,33.9394,-12.7273
P14207,L2,1120,22,EF5%,19.0909,15.4545,-3.6364
P14207,L2,1120,22,AUROC,0.9953,0.9705,-0.0248
P14555,L2,763,14,EF1%,6.8125,0.0000,-6.8125
P14555,L2,763,14,EF5%,13.9744,0.0000,-13.9744
P14555,L2,763,14,AUROC,0.9669,0.5280,-0.4388
P14618,L2,2038,40,EF1%,0.0000,0.0000,+0.0000
P14618,L2,2038,40,EF5%,0.0000,0.0000,+0.0000
P14618,L2,2038,40,AUROC,0.1761,0.2100,+0.0338
P14756,L2,3620,71,EF1%,49.6079,48.2299,-1.3780
P14756,L2,3620,71,EF5%,16.9014,16.6197,-0.2817
P14756,L2,3620,71,AUROC,0.9742,0.9519,-0.0223
P14780,L2,1629,32,EF1%,0.0000,47.9118,+47.9118
P14780,L2,1629,32,EF5%,0.6208,11.7954,+11.1745
P14780,L2,1629,32,AUROC,0.6236,0.8423,+0.2187
P14867,L2,6316,124,EF1%,50.1396,38.2016,-11.9380
P14867,L2,6316,124,EF5%,17.5695,16.7636,-0.8059
P14867,L2,6316,124,AUROC,0.9794,0.9690,-0.0105
P14902,L2,1782,35,EF1%,19.8000,31.1143,+11.3143
P14902,L2,1782,35,EF5%,7.3543,10.7486,+3.3943
P14902,L2,1782,35,AUROC,0.7411,0.8405,+0.0994
P15056,L2,39182,769,EF1%,31.7149,38.9938,+7.2788
P15056,L2,39182,769,EF5%,16.5594,18.9510,+2.3916
P15056,L2,39182,769,AUROC,0.9756,0.9884,+0.0128
P15428,L2,18398,361,EF1%,39.8849,35.4532,-4.4317
P15428,L2,18398,361,EF5%,14.6244,13.7381,-0.8863
P15428,L2,18398,361,AUROC,0.9631,0.9197,-0.0434
P15559,L2,4274,84,EF1%,2.3666,0.0000,-2.3666
P15559,L2,4274,84,EF5%,8.0839,0.9510,-7.1328
P15559,L2,4274,84,AUROC,0.9349,0.8590,-0.0759
P16234,L2,20178,396,EF1%,22.4503,25.2250,+2.7748
P16234,L2,20178,396,EF5%,16.5135,13.0795,-3.4340
P16234,L2,20178,396,AUROC,0.9702,0.8974,-0.0728
P17252,L2,1529,30,EF1%,41.4104,28.6688,-12.7417
P17252,L2,1529,30,EF5%,18.5333,14.5619,-3.9714
P17252,L2,1529,30,AUROC,0.9943,0.9774,-0.0170
P17516,L2,969,19,EF1%,0.0000,5.1000,+5.1000
P17516,L2,969,19,EF5%,2.0816,6.2449,+4.1633
P17516,L2,969,19,AUROC,0.6545,0.7886,+0.1341
P17612,L2,764,15,EF1%,0.0000,0.0000,+0.0000
P17612,L2,764,15,EF5%,2.6120,0.0000,-2.6120
P17612,L2,764,15,AUROC,0.7638,0.6397,-0.1241
P17706,L2,4585,90,EF1%,47.6220,45.4070,-2.2150
P17706,L2,4585,90,EF5%,19.0488,18.8273,-0.2215
P17706,L2,4585,90,AUROC,0.9720,0.9814,+0.0093
P17812,L2,13850,271,EF1%,4.0444,6.9859,+2.9414
P17812,L2,13850,271,EF5%,3.3186,4.6461,+1.3275
P17812,L2,13850,271,AUROC,0.8370,0.7775,-0.0595
P17931,L2,45798,899,EF1%,50.1647,50.8320,+0.6674
P17931,L2,45798,899,EF5%,19.9991,19.9991,+0.0000
P17931,L2,45798,899,AUROC,0.9998,0.9999,+0.0001
P18031,L2,13142,258,EF1%,40.1330,43.9919,+3.8589
P18031,L2,13142,258,EF5%,17.7277,17.4954,-0.2322
P18031,L2,13142,258,AUROC,0.9503,0.9484,-0.0018
P18054,L2,1784,35,EF1%,50.9714,50.9714,+0.0000
P18054,L2,1784,35,EF5%,19.8222,19.8222,+0.0000
P18054,L2,1784,35,AUROC,0.9998,0.9996,-0.0002
P18825,L2,6367,125,EF1%,0.7959,0.0000,-0.7959
P18825,L2,6367,125,EF5%,0.1597,0.1597,+0.0000
P18825,L2,6367,125,AUROC,0.3485,0.0594,-0.2891
P19099,L2,764,15,EF1%,50.9333,44.5667,-6.3667
P19099,L2,764,15,EF5%,19.5897,19.5897,+0.0000
P19099,L2,764,15,AUROC,0.9975,0.9970,-0.0005
P20309,L2,1270,25,EF1%,31.2615,19.5385,-11.7231
P20309,L2,1270,25,EF5%,13.4938,8.7312,-4.7625
P20309,L2,1270,25,AUROC,0.8053,0.8416,+0.0363
P20618,L2,3717,73,EF1%,28.1388,41.5382,+13.3994
P20618,L2,3717,73,EF5%,17.5201,19.1626,+1.6425
P20618,L2,3717,73,AUROC,0.9780,0.9798,+0.0018
P20831,L2,1577,31,EF1%,3.1794,9.5383,+6.3589
P20831,L2,1577,31,EF5%,1.9318,1.9318,+0.0000
P20831,L2,1577,31,AUROC,0.7160,0.4873,-0.2287
P21397,L2,1835,36,EF1%,42.9240,37.5585,-5.3655
P21397,L2,1835,36,EF5%,13.2971,14.4052,+1.1081
P21397,L2,1835,36,AUROC,0.9260,0.9186,-0.0074
P21554,L2,2699,53,EF1%,37.7219,50.9245,+13.2027
P21554,L2,2699,53,EF5%,17.3521,18.8609,+1.5089
P21554,L2,2699,53,AUROC,0.9485,0.9559,+0.0074
P21589,L2,8710,171,EF1%,13.3127,13.3127,+0.0000
P21589,L2,8710,171,EF5%,4.0889,2.6870,-1.4019
P21589,L2,8710,171,AUROC,0.7776,0.5133,-0.2643
P21728,L2,1019,20,EF1%,9.2636,37.0545,+27.7909
P21728,L2,1019,20,EF5%,4.9951,18.9814,+13.9863
P21728,L2,1019,20,AUROC,0.8255,0.9913,+0.1658
P21802,L2,24657,484,EF1%,42.6941,42.2816,-0.4125
P21802,L2,24657,484,EF5%,14.0479,14.0479,+0.0000
P21802,L2,24657,484,AUROC,0.9558,0.9082,-0.0476
P22303,L2,10246,199,EF1%,41.4899,43.9893,+2.4994
P22303,L2,10246,199,EF5%,11.6424,11.8431,+0.2007
P22303,L2,10246,199,AUROC,0.7416,0.8149,+0.0734
P22413,L2,26696,524,EF1%,11.2579,20.6076,+9.3497
P22413,L2,26696,524,EF5%,4.4268,6.0296,+1.6028
P22413,L2,26696,524,AUROC,0.5976,0.7732,+0.1755
P22455,L2,5910,116,EF1%,5.0948,50.9483,+45.8534
P22455,L2,5910,116,EF5%,1.8933,16.8680,+14.9747
P22455,L2,5910,116,AUROC,0.5490,0.9480,+0.3990
P22607,L2,19564,384,EF1%,27.8134,37.6911,+9.8777
P22607,L2,19564,384,EF5%,14.9877,13.2184,-1.7694
P22607,L2,19564,384,AUROC,0.9570,0.8605,-0.0965
P22748,L2,867,17,EF1%,45.3333,34.0000,-11.3333
P22748,L2,867,17,EF5%,17.3864,18.5455,+1.1591
P22748,L2,867,17,AUROC,0.9885,0.9904,+0.0019
P22894,L2,764,15,EF1%,50.9333,31.8333,-19.1000
P22894,L2,764,15,EF5%,18.2838,16.9778,-1.3060
P22894,L2,764,15,AUROC,0.9924,0.9734,-0.0190
P23458,L2,31688,622,EF1%,40.1777,48.0525,+7.8748
P23458,L2,31688,622,EF5%,16.2639,17.5175,+1.2535
P23458,L2,31688,622,AUROC,0.9263,0.9683,+0.0420
P23467,L2,3924,77,EF1%,33.1247,48.4130,+15.2883
P23467,L2,3924,77,EF5%,19.9188,19.6601,-0.2587
P23467,L2,3924,77,AUROC,0.9960,0.9986,+0.0026
P23921,L2,510,10,EF1%,8.5000,0.0000,-8.5000
P23921,L2,510,10,EF5%,13.7308,0.0000,-13.7308
P23921,L2,510,10,AUROC,0.9654,0.5730,-0.3924
P23946,L2,3616,71,EF1%,38.5413,17.8942,-20.6471
P23946,L2,3616,71,EF5%,19.6965,8.4414,-11.2552
P23946,L2,3616,71,AUROC,0.9921,0.9228,-0.0693
P23975,L2,917,18,EF1%,30.5667,45.8500,+15.2833
P23975,L2,917,18,EF5%,17.7198,18.8273,+1.1075
P23975,L2,917,18,AUROC,0.9001,0.9583,+0.0582
P24941,L2,82991,1629,EF1%,13.9948,17.4935,+3.4987
P24941,L2,82991,1629,EF5%,8.2005,10.4224,+2.2220
P24941,L2,82991,1629,AUROC,0.8309,0.8392,+0.0083
P25440,L2,1629,32,EF1%,50.9063,44.9173,-5.9890
P25440,L2,1629,32,EF5%,19.2450,17.3826,-1.8624
P25440,L2,1629,32,AUROC,0.9712,0.9718,+0.0006
P25774,L2,1679,33,EF1%,50.8788,47.8859,-2.9929
P25774,L2,1679,33,EF5%,18.7767,14.5368,-4.2399
P25774,L2,1679,33,AUROC,0.9961,0.9446,-0.0515
P27338,L2,6319,124,EF1%,35.8310,31.0536,-4.7775
P27338,L2,6319,124,EF5%,10.6435,11.1273,+0.4838
P27338,L2,6319,124,AUROC,0.8666,0.7866,-0.0800
P27487,L2,5907,116,EF1%,40.7379,30.5534,-10.1845
P27487,L2,5907,116,EF5%,11.8704,9.2899,-2.5805
P27487,L2,5907,116,AUROC,0.8107,0.7213,-0.0895
P28062,L2,1223,24,EF1%,43.1186,39.1987,-3.9199
P28062,L2,1223,24,EF5%,9.0410,11.5067,+2.4657
P28062,L2,1223,24,AUROC,0.6058,0.9071,+0.3012
P28065,L2,1377,27,EF1%,43.7143,40.0714,-3.6429
P28065,L2,1377,27,EF5%,17.7391,17.7391,+0.0000
P28065,L2,1377,27,AUROC,0.9469,0.9659,+0.0190
P28074,L2,16559,325,EF1%,46.6537,47.2676,+0.6139
P28074,L2,16559,325,EF5%,19.5680,19.8142,+0.2461
P28074,L2,16559,325,AUROC,0.9895,0.9971,+0.0077
P28335,L2,15080,296,EF1%,8.7721,28.3408,+19.5686
P28335,L2,15080,296,EF5%,7.5676,11.0811,+3.5135
P28335,L2,15080,296,AUROC,0.8848,0.8979,+0.0131
P28482,L2,33886,665,EF1%,11.2735,1.9541,-9.3195
P28482,L2,33886,665,EF5%,2.2848,1.0522,-1.2326
P28482,L2,33886,665,AUROC,0.5569,0.5994,+0.0425
P28845,L2,765,15,EF1%,0.0000,25.5000,+25.5000
P28845,L2,765,15,EF5%,0.0000,11.7692,+11.7692
P28845,L2,765,15,AUROC,0.5957,0.9645,+0.3688
P28907,L2,8453,166,EF1%,0.0000,0.0000,+0.0000
P28907,L2,8453,166,EF5%,0.0000,0.0000,+0.0000
P28907,L2,8453,166,AUROC,0.0738,0.2633,+0.1896
P29274,L2,39590,777,EF1%,45.5483,32.6816,-12.8668
P29274,L2,39590,777,EF5%,16.2121,13.6902,-2.5219
P29274,L2,39590,777,AUROC,0.9674,0.9243,-0.0432
P29275,L2,18241,358,EF1%,42.5996,42.0428,-0.5569
P29275,L2,18241,358,EF5%,13.7287,15.0681,+1.3394
P29275,L2,18241,358,AUROC,0.9145,0.9192,+0.0047
P29375,L2,2394,47,EF1%,2.1223,2.1223,+0.0000
P29375,L2,2394,47,EF5%,1.2734,0.8489,-0.4245
P29375,L2,2394,47,AUROC,0.7558,0.5436,-0.2122
P29466,L2,1070,21,EF1%,41.6883,50.9524,+9.2641
P29466,L2,1070,21,EF5%,15.0970,16.0406,+0.9436
P29466,L2,1070,21,AUROC,0.9317,0.8963,-0.0355
P29597,L2,69898,1371,EF1%,9.8465,34.0618,+24.2152
P29597,L2,69898,1371,EF5%,6.5498,14.1061,+7.5563
P29597,L2,69898,1371,AUROC,0.8513,0.9543,+0.1030
P30291,L2,6062,119,EF1%,37.5796,14.1967,-23.3828
P30291,L2,6062,119,EF5%,18.4327,14.0759,-4.3568
P30291,L2,6062,119,AUROC,0.9889,0.9711,-0.0177
P30530,L2,47280,928,EF1%,33.0679,47.6092,+14.5413
P30530,L2,47280,928,EF5%,15.3233,15.3233,+0.0000
P30530,L2,47280,928,AUROC,0.9725,0.9283,-0.0442
P30542,L2,5806,114,EF1%,23.3069,31.0758,+7.7690
P30542,L2,5806,114,EF5%,6.3006,9.1009,+2.8003
P30542,L2,5806,114,AUROC,0.7953,0.7407,-0.0546
P30559,L2,561,11,EF1%,17.0000,0.0000,-17.0000
P30559,L2,561,11,EF5%,5.2759,5.2759,+0.0000
P30559,L2,561,11,AUROC,0.9196,0.9251,+0.0055
P31153,L2,27616,542,EF1%,0.0000,33.2936,+33.2936
P31153,L2,27616,542,EF5%,0.0738,12.1385,+12.0647
P31153,L2,27616,542,AUROC,0.4074,0.8717,+0.4643
P31391,L2,5094,100,EF1%,32.9612,1.9976,-30.9635
P31391,L2,5094,100,EF5%,10.5875,4.5946,-5.9929
P31391,L2,5094,100,AUROC,0.8797,0.6803,-0.1994
P31639,L2,611,12,EF1%,50.9167,50.9167,+0.0000
P31639,L2,611,12,EF5%,19.7097,19.7097,+0.0000
P31639,L2,611,12,AUROC,1.0000,1.0000,+0.0000
P31644,L2,18297,359,EF1%,20.8879,43.1684,+22.2805
P31644,L2,18297,359,EF5%,10.6946,17.6016,+6.9069
P31644,L2,18297,359,AUROC,0.9247,0.9803,+0.0556
P31645,L2,5556,109,EF1%,15.4738,30.0374,+14.5636
P31645,L2,5556,109,EF5%,3.4837,15.2184,+11.7347
P31645,L2,5556,109,AUROC,0.5406,0.9437,+0.4031
P31749,L2,10852,213,EF1%,4.6742,50.9484,+46.2742
P31749,L2,10852,213,EF5%,4.9729,19.6100,+14.6371
P31749,L2,10852,213,AUROC,0.8749,0.9927,+0.1178
P31751,L2,6010,118,EF1%,0.0000,50.9322,+50.9322
P31751,L2,6010,118,EF5%,2.1997,19.9668,+17.7670
P31751,L2,6010,118,AUROC,0.8418,1.0000,+0.1582
P32245,L2,10596,208,EF1%,0.9612,0.0000,-0.9612
P32245,L2,10596,208,EF5%,0.1922,0.0961,-0.0961
P32245,L2,10596,208,AUROC,0.4784,0.3227,-0.1557
P32297,L2,612,12,EF1%,51.0000,51.0000,+0.0000
P32297,L2,612,12,EF5%,13.1613,13.1613,+0.0000
P32297,L2,612,12,AUROC,0.8972,0.8379,-0.0593
P33981,L2,2496,49,EF1%,50.9388,48.9012,-2.0376
P33981,L2,2496,49,EF5%,18.7455,18.7455,+0.0000
P33981,L2,2496,49,AUROC,0.9958,0.9924,-0.0035
P34913,L2,3152,55,EF1%,48.3545,53.7273,+5.3727
P34913,L2,3152,55,EF5%,15.5968,16.6849,+1.0881
P34913,L2,3152,55,AUROC,0.9422,0.9545,+0.0123
P34914,L2,10091,198,EF1%,34.8174,46.4232,+11.6058
P34914,L2,10091,198,EF5%,14.2297,16.5509,+2.3212
P34914,L2,10091,198,AUROC,0.9516,0.9770,+0.0254
P34947,L2,2241,44,EF1%,50.9318,50.9318,+0.0000
P34947,L2,2241,44,EF5%,19.8319,19.8319,+0.0000
P34947,L2,2241,44,AUROC,0.9999,1.0000,+0.0001
P34972,L2,3207,63,EF1%,24.6811,43.1919,+18.5108
P34972,L2,3207,63,EF5%,13.5957,17.0736,+3.4780
P34972,L2,3207,63,AUROC,0.9142,0.9449,+0.0307
P35354,L2,5044,99,EF1%,30.9693,27.9723,-2.9970
P35354,L2,5044,99,EF5%,11.6801,9.2635,-2.4166
P35354,L2,5044,99,AUROC,0.9060,0.7823,-0.1237
P35367,L2,1733,34,EF1%,22.6536,36.8121,+14.1585
P35367,L2,1733,34,EF5%,11.7174,13.4750,+1.7576
P35367,L2,1733,34,AUROC,0.9080,0.9498,+0.0418
P35372,L2,10037,196,EF1%,29.4073,39.0407,+9.6334
P35372,L2,10037,196,EF5%,9.3849,14.1794,+4.7945
P35372,L2,10037,196,AUROC,0.8201,0.9657,+0.1456
P35408,L2,2447,48,EF1%,12.2350,18.3525,+6.1175
P35408,L2,2447,48,EF5%,10.3616,14.5063,+4.1446
P35408,L2,2447,48,AUROC,0.9525,0.8907,-0.0619
P35968,L2,47227,927,EF1%,21.9725,11.5248,-10.4477
P35968,L2,47227,927,EF5%,12.5100,9.5551,-2.9550
P35968,L2,47227,927,AUROC,0.8960,0.8781,-0.0179
P36544,L2,1070,21,EF1%,50.9524,50.9524,+0.0000
P36544,L2,1070,21,EF5%,12.2663,14.1534,+1.8871
P36544,L2,1070,21,AUROC,0.9008,0.9230,+0.0222
P36776,L2,4486,88,EF1%,50.9773,50.9773,+0.0000
P36776,L2,4486,88,EF5%,19.9378,19.9378,+0.0000
P36776,L2,4486,88,AUROC,0.9999,0.9999,-0.0000
P36888,L2,25776,506,EF1%,12.8339,15.2032,+2.3693
P36888,L2,25776,506,EF5%,6.2441,9.3661,+3.1220
P36888,L2,25776,506,AUROC,0.8425,0.8869,+0.0445
P36897,L2,14113,277,EF1%,13.2756,29.4215,+16.1460
P36897,L2,14113,277,EF5%,10.1033,10.6806,+0.5773
P36897,L2,14113,277,AUROC,0.8467,0.8468,+0.0000
P37023,L2,816,16,EF1%,45.3333,39.6667,-5.6667
P37023,L2,816,16,EF5%,14.9268,14.9268,+0.0000
P37023,L2,816,16,AUROC,0.7703,0.8104,+0.0401
P39900,L2,4225,83,EF1%,47.3522,34.3303,-13.0219
P39900,L2,4225,83,EF5%,18.4886,19.2089,+0.7203
P39900,L2,4225,83,AUROC,0.9826,0.9903,+0.0077
P40261,L2,663,13,EF1%,36.4286,7.2857,-29.1429
P40261,L2,663,13,EF5%,19.5000,12.0000,-7.5000
P40261,L2,663,13,AUROC,0.9946,0.9595,-0.0350
P40337,L2,1119,22,EF1%,50.8636,46.6250,-4.2386
P40337,L2,1119,22,EF5%,19.9821,19.9821,+0.0000
P40337,L2,1119,22,AUROC,1.0000,0.9973,-0.0027
P40763,L2,2548,50,EF1%,3.9200,3.9200,+0.0000
P40763,L2,2548,50,EF5%,1.5925,1.5925,+0.0000
P40763,L2,2548,50,AUROC,0.5926,0.3881,-0.2045
P41143,L2,4686,91,EF1%,18.6257,27.3907,+8.7650
P41143,L2,4686,91,EF5%,7.4503,8.7650,+1.3148
P41143,L2,4686,91,AUROC,0.7494,0.9290,+0.1796
P41145,L2,26801,525,EF1%,35.2982,38.9039,+3.6057
P41145,L2,26801,525,EF5%,12.6006,14.9989,+2.3983
P41145,L2,26801,525,AUROC,0.9095,0.9333,+0.0238
P41146,L2,2753,54,EF1%,16.3869,29.1323,+12.7454
P41146,L2,2753,54,EF5%,12.5607,13.2995,+0.7389
P41146,L2,2753,54,AUROC,0.9475,0.9485,+0.0010
P41182,L2,20687,406,EF1%,50.4609,50.4609,+0.0000
P41182,L2,20687,406,EF5%,19.9874,19.9874,+0.0000
P41182,L2,20687,406,AUROC,0.9999,0.9997,-0.0002
P41240,L2,8869,174,EF1%,24.0539,7.4452,-16.6086
P41240,L2,8869,174,EF5%,19.0568,13.3168,-5.7400
P41240,L2,8869,174,AUROC,0.9888,0.9655,-0.0233
P41594,L2,1325,26,EF1%,0.0000,0.0000,+0.0000
P41594,L2,1325,26,EF5%,3.8031,0.7606,-3.0425
P41594,L2,1325,26,AUROC,0.8533,0.5869,-0.2664
P41595,L2,2494,49,EF1%,8.1437,10.1796,+2.0359
P41595,L2,2494,49,EF5%,1.6287,3.6647,+2.0359
P41595,L2,2494,49,AUROC,0.5053,0.6350,+0.1297
P42330,L2,3922,77,EF1%,30.5610,25.4675,-5.0935
P42330,L2,3922,77,EF5%,9.0494,8.2737,-0.7757
P42330,L2,3922,77,AUROC,0.8098,0.8673,+0.0575
P42336,L2,43501,854,EF1%,22.1977,42.1757,+19.9780
P42336,L2,43501,854,EF5%,9.0593,12.0322,+2.9729
P42336,L2,43501,854,AUROC,0.6880,0.8166,+0.1287
P42345,L2,4076,80,EF1%,0.0000,0.0000,+0.0000
P42345,L2,4076,80,EF5%,0.0000,0.9990,+0.9990
P42345,L2,4076,80,AUROC,0.6027,0.6542,+0.0515
P43116,L2,1629,32,EF1%,35.9338,11.9779,-23.9559
P43116,L2,1629,32,EF5%,17.3826,14.8994,-2.4832
P43116,L2,1629,32,AUROC,0.9816,0.9740,-0.0076
P43166,L2,1987,39,EF1%,45.8538,45.8538,+0.0000
P43166,L2,1987,39,EF5%,19.3605,18.3415,-1.0190
P43166,L2,1987,39,AUROC,0.9806,0.9757,-0.0050
P43235,L2,561,11,EF1%,17.0000,0.0000,-17.0000
P43235,L2,561,11,EF5%,7.0345,7.0345,+0.0000
P43235,L2,561,11,AUROC,0.8875,0.8132,-0.0743
P43405,L2,5299,104,EF1%,35.5702,49.0292,+13.4590
P43405,L2,5299,104,EF5%,14.8049,16.5353,+1.7304
P43405,L2,5299,104,AUROC,0.9622,0.9773,+0.0151
P43490,L2,24555,482,EF1%,50.9440,50.1156,-0.8284
P43490,L2,24555,482,EF5%,18.5025,18.0461,-0.4563
P43490,L2,24555,482,AUROC,0.9846,0.9818,-0.0028
P43681,L2,561,11,EF1%,51.0000,17.0000,-34.0000
P43681,L2,561,11,EF5%,19.3448,17.5862,-1.7586
P43681,L2,561,11,AUROC,0.9988,0.9876,-0.0112
P45452,L2,1782,35,EF1%,48.0857,48.0857,+0.0000
P45452,L2,1782,35,EF5%,14.7086,15.2743,+0.5657
P45452,L2,1782,35,AUROC,0.9141,0.8754,-0.0386
P45983,L2,1426,28,EF1%,3.3952,13.5810,+10.1857
P45983,L2,1426,28,EF5%,2.1220,10.6101,+8.4881
P45983,L2,1426,28,AUROC,0.6847,0.8869,+0.2022
P45984,L2,2752,54,EF1%,9.1005,40.0423,+30.9418
P45984,L2,2752,54,EF5%,8.1245,14.4026,+6.2780
P45984,L2,2752,54,AUROC,0.9006,0.9274,+0.0268
P47205,L2,7491,147,EF1%,50.9592,50.9592,+0.0000
P47205,L2,7491,147,EF5%,14.4045,14.4045,+0.0000
P47205,L2,7491,147,AUROC,0.9484,0.9485,+0.0001
P47989,L2,714,14,EF1%,25.5000,38.2500,+12.7500
P47989,L2,714,14,EF5%,11.3333,18.4167,+7.0833
P47989,L2,714,14,AUROC,0.8435,0.9811,+0.1376
P48039,L2,612,12,EF1%,29.1429,43.7143,+14.5714
P48039,L2,612,12,EF5%,13.1613,16.4516,+3.2903
P48039,L2,612,12,AUROC,0.8496,0.9632,+0.1136
P48729,L2,6825,134,EF1%,0.0000,21.4066,+21.4066
P48729,L2,6825,134,EF5%,0.1489,11.6163,+11.4673
P48729,L2,6825,134,AUROC,0.5513,0.9459,+0.3946
P48730,L2,7335,144,EF1%,17.2086,19.9620,+2.7534
P48730,L2,7335,144,EF5%,11.7975,10.9647,-0.8328
P48730,L2,7335,144,AUROC,0.9200,0.9319,+0.0118
P48735,L2,1474,29,EF1%,44.0506,50.8276,+6.7770
P48735,L2,1474,29,EF5%,19.9189,19.9189,+0.0000
P48735,L2,1474,29,AUROC,0.9968,1.0000,+0.0032
P48736,L2,11356,223,EF1%,15.1878,20.1015,+4.9137
P48736,L2,11356,223,EF5%,8.3379,10.1310,+1.7931
P48736,L2,11356,223,AUROC,0.8164,0.9083,+0.0919
P49137,L2,662,13,EF1%,0.0000,50.9231,+50.9231
P49137,L2,662,13,EF5%,7.4887,19.4706,+11.9819
P49137,L2,662,13,AUROC,0.9431,0.9998,+0.0567
P49286,L2,663,13,EF1%,21.8571,43.7143,+21.8571
P49286,L2,663,13,EF5%,13.5000,15.0000,+1.5000
P49286,L2,663,13,AUROC,0.7915,0.9278,+0.1363
P49327,L2,559,11,EF1%,50.8182,50.8182,+0.0000
P49327,L2,559,11,EF5%,19.9643,19.9643,+0.0000
P49327,L2,559,11,AUROC,1.0000,1.0000,+0.0000
P49336,L2,1783,35,EF1%,22.6413,45.2825,+22.6413
P49336,L2,1783,35,EF5%,10.7546,11.8867,+1.1321
P49336,L2,1783,35,AUROC,0.8258,0.7474,-0.0784
P49674,L2,663,13,EF1%,14.5714,0.0000,-14.5714
P49674,L2,663,13,EF5%,6.0000,4.5000,-1.5000
P49674,L2,663,13,AUROC,0.8444,0.8851,+0.0407
P49759,L2,6828,134,EF1%,3.6924,22.1544,+18.4620
P49759,L2,6828,134,EF5%,1.4899,14.4522,+12.9623
P49759,L2,6828,134,AUROC,0.6943,0.9529,+0.2585
P49760,L2,13097,257,EF1%,17.5057,36.9565,+19.4508
P49760,L2,13097,257,EF5%,8.6362,17.7391,+9.1030
P49760,L2,13097,257,AUROC,0.8768,0.9814,+0.1046
P49761,L2,7026,138,EF1%,0.7171,35.8543,+35.1372
P49761,L2,7026,138,EF5%,0.1446,17.3567,+17.2121
P49761,L2,7026,138,AUROC,0.4256,0.9850,+0.5594
P49840,L2,80490,1580,EF1%,34.4261,50.8798,+16.4537
P49840,L2,80490,1580,EF5%,17.1118,19.5545,+2.4427
P49840,L2,80490,1580,AUROC,0.9820,0.9956,+0.0136
P49841,L2,71681,1407,EF1%,13.3582,47.2512,+33.8929
P49841,L2,71681,1407,EF5%,12.1929,18.2894,+6.0965
P49841,L2,71681,1407,AUROC,0.9523,0.9829,+0.0306
P50053,L2,48095,944,EF1%,6.3553,22.8790,+16.5237
